ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;INGRESOS_TOTALES;INGRESOS_POSPAGO;INGRESOS_PREPAGO;CONSUMO_PREPAGO_ON;CONSUMO_PREPAGO_OFF
2017;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;85008870418;66511643085;18497227333;NA;5.746.852.831
2017;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;226746329579;105923403776;120822925803;NA;25.682.747.870
2017;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5857982833;4502550279;1355432553;NA;1.244.307.347
2017;1;1;900367669;UFF MOVIL SAS;319304114;0;319304114;NA;304.455.907
2017;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9757124739;0;9757124739;NA;8.255.823.450
2017;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1084177498;0;1084177498;NA;779.794.203
2017;1;2;830016046;AVANTEL S.A.S;9891746205;8387771950;1503974255;NA;769.067.743
2017;1;2;830114921;COLOMBIA MOVIL  S.A ESP;43994885164;24108342403;19886542761;NA;8.760.347.343
2017;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;74820155025;58054868512;16765286513;NA;4.674.038.640
2017;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;206397488871;106942151991;99455336880;NA;21.023.798.961
2017;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5460630705;4229828578;1230802128;NA;1.127.805.435
2017;1;2;900367669;UFF MOVIL SAS;286069006;0;286069006;NA;273.794.407
2017;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8588232509;0;8588232509;NA;7.080.272.451
2017;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1184284184;0;1184284184;NA;844.390.404
2017;1;3;830016046;AVANTEL S.A.S;8843982124;7217518827;1626463297;NA;834.539.646
2017;1;3;830114921;COLOMBIA MOVIL  S.A ESP;47964359599;28236056271;19728303328;NA;9.984.196.182
2017;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;71889676559;53982651320;17907025239;NA;5.606.931.239
2017;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;221935728262;110687304685;111248423577;NA;23.709.512.047
2017;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5135999697;3895113101;1240886596;NA;1.136.464.908
2017;1;3;900367669;UFF MOVIL SAS;253016836;0;253016836;NA;244.183.453
2017;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;9190979820;0;9190979820;NA;7.418.196.663
2017;2;1;830016046;AVANTEL S.A.S;12436064619;9359949411;3076115208;1478133831,19;1597981376.81
2017;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;209139175246;105456338055;103682837191;82132447273,17;21550389917.83
2017;2;1;830114921;COLOMBIA MOVIL  S.A ESP;44033090360;25471902988;18561187372;8550761499;10010425873
2017;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1136868274,43;0;1136868274,43;326697756,6;810170517.83
2017;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69286670503;53519608602;15767061901;10705306662;5061755239
2017;2;1;900367669;UFF MOVIL SAS;247163054,59;0;247163054,59;8704084,32;238458970.27
2017;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8479938063;0;8479938063;1078098325,34;7401839737.66
2017;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5374150259,34;3865445467,73;1508704791,61;122691918,97;1386012872.64
2017;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8872384096;0;8872384096;1133979527,73;7738404568.27
2017;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4966631804,71;3715556961,54;1251074843,17;100833633,46;1150241209.71
2017;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;212218029426;104377168982;107840860444;85527805664,04;22313054779.96
2017;2;2;830114921;COLOMBIA MOVIL  S.A ESP;45264072253;26524510668;18739561585;8102379715;10637181870
2017;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1159269225,52;0;1159269225,51;331451928,66;827817296.85
2017;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;2;2;900367669;UFF MOVIL SAS;274675865,22;0;274675865,22;10057702,97;264618162.25
2017;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69483913613;52494123766;16989789847;11677910867;5311878980
2017;2;2;830016046;AVANTEL S.A.S;15111185457;11257256121;3853929336;1852309729,92;2001619606.08
2017;2;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;2;3;900367669;UFF MOVIL SAS;253484225,22;0;253484225,22;9062770,29;244421454.93
2017;2;3;830016046;AVANTEL S.A.S;14758931574;10900418254;3858513320;1842888468,63;2015624851.37
2017;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69173372598;51823145818;17350226780;12202521685;5147705095
2017;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8400996625;0;8400996625;1080576736,98;7320419888.02
2017;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1196483478,32;0;1196483478,32;342725032,34;853758445.98
2017;2;3;830114921;COLOMBIA MOVIL  S.A ESP;44331281601;25135315498;19195966103;7766731071;11429235032
2017;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5019984098,96;3596753811,83;1423230287,13;110626013,55;1312604273.58
2017;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;205850644817;103274639795;102576005022;81463868129,9;21112136892.1
2017;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;206267639070;100288733418;105978905652;84553025648,5;21425880003.5
2017;3;1;830114921;COLOMBIA MOVIL  S.A ESP;46014967714;26252617771;19762349943;8011042158;11751307785
2017;3;1;900367669;UFF MOVIL SAS;244982419,28;0;244982419,28;8237610,55;236744808.73
2017;3;1;830016046;AVANTEL S.A.S;15016757651;11038066922;3978690729;1911839112,88;2066851616.12
2017;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8579204663;0;8579204663;1095877586,67;7483327076.33
2017;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4864460644,13;3539143853,94;1325316790,19;86308588,83;1239008201.36
2017;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1293487065,71;0;1293487065,7;366708019,74;926779045.96
2017;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69623607166;51684836571;17938770595;12426489098;5512281497
2017;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;3;2;830114921;COLOMBIA MOVIL  S.A ESP;43844456956;24723013745;19121443211;7423965849;11697477362
2017;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1288550085,3;0;1288550085,29;370064841;918485244.29
2017;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69245379942;50931977174;18313402768;12682207152;5631195616
2017;3;2;900367669;UFF MOVIL SAS;248021387,95;0;248021387,95;8317516,79;239703871.16
2017;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;201216718269;97098870576;104117847693;83456306240,27;20661541452.73
2017;3;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8429562517;0;8429562517;1075350857,64;7354211659.36
2017;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4686095951,27;3399979380,3;1286116570,97;86486686,78;1199629884.19
2017;3;2;830016046;AVANTEL S.A.S;15722054436;11609519645;4112534791;1976153815,93;2136380975.07
2017;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8008387877;0;8008387877;1027475606,88;6980912270.12
2017;3;3;830016046;AVANTEL S.A.S;16243110427;12051237586;4191872841;2014277308,67;2177595532.33
2017;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;190154227202;93340131950;96814095252;77931582698,38;18882512553.62
2017;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1259713328,86;0;1259713328,85;367183551,78;892529777.07
2017;3;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4794753165,95;3462833790,6;1331919375,35;86738568,9;1245180806.45
2017;3;3;900367669;UFF MOVIL SAS;226717435,87;0;226717435,86;8114529,51;218602906.35
2017;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;69040885528;51351037814;17689847714;12270011289;5419836425
2017;3;3;830114921;COLOMBIA MOVIL  S.A ESP;44622398356;24245293717;20377104639;7995007323;12382097316
2017;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8229413243;0;8229413243;1061851028,69;7167562214.31
2017;4;1;830016046;AVANTEL S.A.S;14225536145,62;10088422258,94;4137113886,68;537824805,27;3599289081.41
2017;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;68831154971;50847598365;17983556606;12375961489;5607595117
2017;4;1;900367669;UFF MOVIL SAS;229014394,1;0;229014394,1;8022310,44;220992083.66
2017;4;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1205821220,85;0;1205821220,86;349229051,26;856592169.6
2017;4;1;830114921;COLOMBIA MOVIL  S.A ESP;44931047181;24995811362,41;19935235818,59;8083546677,11;11851689141.48
2017;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;199280966492;101220596630;98060369862;78907435205,67;19152934656.33
2017;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5032937677,11;3624912043,73;1408025633,38;101408578,63;1306617054.75
2017;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5231092961,6;3753893615,28;1477199346,32;100989816,37;1376209529.95
2017;4;2;900367669;UFF MOVIL SAS;223864091,48;0;223864091,47;7746100,5;216117990.97
2017;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;196297111842;100801440252;95495671590;77013555171,47;18482116418.53
2017;4;2;830114921;COLOMBIA MOVIL  S.A ESP;44793135867;24660623306,72;20132512560,28;8198694114,45;11933818445.83
2017;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1290657345,01;0;1290657345;370026669,5;920630675.5
2017;4;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;68583276214;50852038353;17731237861;12147170675;5584067186
2017;4;2;830016046;AVANTEL S.A.S;15504496928,62;10877855629,94;4626641298,68;601463368,83;4025177929.85
2017;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7867521825;0;7867521825;2052197719,29;5815324105.71
2017;4;3;900367669;UFF MOVIL SAS;234461221,96;0;234461221,97;7778661,93;226682560.04
2017;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;204325592718;99497726217;104827866501;85599036275,4;19228830225.6
2017;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;71429075785;50907418409;20521657376;14032337512;6489319864
2017;4;3;830114921;COLOMBIA MOVIL  S.A ESP;50323899552;29282344431,85;21041555120,15;8275797709,4;12765757410.75
2017;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5841396536,47;3699251815,46;2142144721,01;151391692,31;1990753028.7
2017;4;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2017;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;8839885613;0;8839885613;2273870530,49;6566015082.51
2017;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1496760650,33;0;1496760650,33;427415562,66;1069345087.67
2017;4;3;830016046;AVANTEL S.A.S;15315710273,58;10640235228,38;4675475045,2;607811755,88;4067663289.32
2018;1;1;830114921;COLOMBIA MOVIL  S.A ESP;49216880533,98;25432950661,83;23783929872,15;12156246420,22;11627683451.93
2018;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;67455823050;48733477349;18722345701;12690813241;6031532460
2018;1;1;900367669;UFF MOVIL SAS;204854092;0;204854092;7169473;197684619
2018;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7867313592;0;7867313592;2023037136,45;5844276455.55
2018;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;198990666187;101481024847;97509641340;78549797290,57;18959844049.43
2018;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1331860906,51;0;1331860906,51;381837796,9;950023109.61
2018;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;1;1;830016046;AVANTEL S.A.S;15756474354,67;11268657079,87;4487817274,8;1830166597,93;2657650676.87
2018;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5052403191,23;3581065917,95;1471337273,28;76643407,54;1394693865.74
2018;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;62816431585;45830057461;16986374124;11301098501;5685275623
2018;1;2;830016046;AVANTEL S.A.S;14652778347,51;10409603978,87;4243174368,64;1735622277,27;2507552091.37
2018;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6983994083;0;6983994083;1819645202,48;5164348880.52
2018;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4955923581,23;3603424412,27;1352499168,96;69484467,87;1283014701.09
2018;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;184917973521;97522088998;87395884523;70479315109,08;16916569413.92
2018;1;2;830114921;COLOMBIA MOVIL  S.A ESP;41735741956,99;25251223293,85;16484518663,14;5677190778,83;10807327884.31
2018;1;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1262422191,41;0;1262422191,42;366972061,97;895450129.45
2018;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;1;2;900367669;UFF MOVIL SAS;185789585;0;185789585;6626994;179162591
2018;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7494598002;0;7494598002;1948072126,72;5546525875.28
2018;1;3;830114921;COLOMBIA MOVIL  S.A ESP;47309549962,98;25048402284,89;22261147678,09;10469747730,85;11791399947.24
2018;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1413403979,8;0;1413403979,8;410618529,74;1002785450.06
2018;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66949155427;50070225789;16878929638;10305810643;6573118995
2018;1;3;900973532;SUMA MOVIL S.A.S.;604247,15;0;604247,16;123085,15;481162.01
2018;1;3;900367669;UFF MOVIL SAS;189207248;0;189207248;6960672;182246576
2018;1;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5137622651,74;3657479466,28;1480143185,46;71437433,61;1408705751.85
2018;1;3;830016046;AVANTEL S.A.S;14487033459,75;9824645924,87;4662387534,88;1886414431,2;2775973103.68
2018;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;189214997104;95522381475;93692615629;75444761853,1;18247853775.9
2018;2;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5848346477,01;4267415738,45;1580930738,56;100858887,84;1480071850.72
2018;2;1;830016046;AVANTEL S.A.S;14500277047,45;10185418261,95;4314858785,5;1747771823,86;2567086961.64
2018;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;64083953571;47239461723;16844491848;10487659689;6356832159
2018;2;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1340806599,96;0;1340806599,96;393022769,43;947783830.53
2018;2;1;900973532;SUMA MOVIL S.A.S.;887985,8;0;887985,8;310795,03;577190.77
2018;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7117145586;0;7117145585,99;1853954364,71;5263191221.28
2018;2;1;830114921;COLOMBIA MOVIL  S.A ESP;45341400021;24948183498;20393216523;9253100234;11140116289
2018;2;1;900367669;UFF MOVIL SAS;179597911;0;179597911;6450062;173147849
2018;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;186129871725,12;96875101312,12;89254770413;70858466756,1;18396303656.9
2018;2;2;830016046;AVANTEL S.A.S;14071361532,4;9560463836,9;4510897695,5;1865850250,74;2645047444.76
2018;2;2;900973532;SUMA MOVIL S.A.S.;916287,78;0;916287,78;341775,34;574512.44
2018;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7208453582;0;7208453581,99;1870030507,22;5338423074.77
2018;2;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5425367953,81;4005479502,53;1419888451,28;85954704,03;1333933747.25
2018;2;2;800153993;COMUNICACION CELULAR S A COMCEL S A;185704439518,88;95310476993,88;90393962525;73224599674,88;17169362850.12
2018;2;2;830114921;COLOMBIA MOVIL  S.A ESP;48107331670;26584669440;21522662230;10051790447;11470871783
2018;2;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1213702047,17;0;1213702047,17;359539721,97;854162325.2
2018;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;2;2;900367669;UFF MOVIL SAS;175583471;0;175583471;6239360;169344111
2018;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66897620925;49068224115;17829396810;11067941368;6761455442
2018;2;3;900367669;UFF MOVIL SAS;158521535;0;158521535;5778059;152743476
2018;2;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5247835606,01;3849227574,96;1398608031,05;85704674,57;1312903356.48
2018;2;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1293803555,47;0;1293803555,47;383676727,62;910126827.85
2018;2;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;0;0;0;0;0
2018;2;3;830016046;AVANTEL S.A.S;14061256017,65;9172622534,15;4888633483,5;2045603089,77;2843030393.73
2018;2;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6805969221;0;6805969220,99;1773800552,44;5032168668.55
2018;2;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;63107100584;47447941569;15659159015;9646333270;6012825745
2018;2;3;800153993;COMUNICACION CELULAR S A COMCEL S A;182222117536,42;96492614713,42;85729502823;69802320465,5;15927182357.5
2018;2;3;900973532;SUMA MOVIL S.A.S.;837455,78;0;837455,78;293109,52;544346.26
2018;2;3;830114921;COLOMBIA MOVIL  S.A ESP;45312399134;25523561876;19788837258;8740714133;11048123125
2018;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;0;0;0;0;0
2018;3;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1277279342,92;0;1277279342,92;380031691,54;897247651.38
2018;3;1;900973532;SUMA MOVIL S.A.S.;857529,29;0;857529,3;197231,74;660297.56
2018;3;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5581543625,5;4129523564,95;1452020060,55;86567435,96;1365452624.59
2018;3;1;830016046;AVANTEL S.A.S;11842925447;9033369157;2809556290;1180032255;1629524035
2018;3;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;90153156768;74981470248;15171686520;8691238122;6480448398
2018;3;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6972556264;0;6972556264;1815678744,43;5156877519.57
2018;3;1;830114921;COLOMBIA MOVIL  S.A ESP;46925918547;26275897172;20650021375;9116172190;11533849185
2018;3;1;800153993;COMUNICACION CELULAR S A COMCEL S A;183228532894,37;95004915305,37;88223617589;71787595799,1;16436021789.9
2018;3;2;900973532;SUMA MOVIL S.A.S.;890407;0;890407;249313,96;641093.04
2018;3;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6977685097;0;6977685097;1834302517,63;5143382579.37
2018;3;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5972768577,4;4489046606,72;1483721970,68;84547078,74;1399174891.94
2018;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;188137781260,42;99240415205,42;88897366055;72729406600,48;16167959454.52
2018;3;2;830114921;COLOMBIA MOVIL  S.A ESP;46379617514;25682497618;20697119896;9092973133;11604146763
2018;3;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1399391329,86;0;1399391329,86;415664757,66;983726572.2
2018;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;68228565945;53685859217;14542706728;8635389150;5907317578
2018;3;2;830016046;AVANTEL S.A.S;11854305212;8992512737;2861792475;1267478047;1594314428
2018;3;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;0;0;0;0;0
2018;3;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4986415249,95;3608669793,9;1377745456,05;77610737,82;1300134718.23
2018;3;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;1273216294;0;1273216294;378504735,19;894711558.81
2018;3;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;67309159976;51970295318;15338864658;9110087687;6228776971
2018;3;3;830016046;AVANTEL S.A.S;11122041805;8358793273;2763248532;1250501254;1512747278
2018;3;3;900973532;SUMA MOVIL S.A.S.;694614,71;0;694614,71;194492,12;500122.59
2018;3;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6665411737;0;6665411737;1726655860;4938755877
2018;3;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;827027464,56;0;827027464,56;111519059,47;715508405.09
2018;3;3;800153993;COMUNICACION CELULAR S A COMCEL S A;183951887329,49;98616669231,49;85335218098;70119171287,31;15216046810.69
2018;3;3;830114921;COLOMBIA MOVIL  S.A ESP;44259403433;24936949127;19322454306;8521076988;10801377318
2018;4;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5085726791;3748930372;1336796418;71426535;1265369883
2018;4;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6731071671;0;6731071671;1737585352,47;4993486318.53
2018;4;1;900973532;SUMA MOVIL S.A.S.;600752,56;0;600752,56;138173,09;462579.47
2018;4;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3793350384,45;0;3793350384,45;492270050,73;3301080333.72
2018;4;1;830016046;AVANTEL S.A.S;10688417093,05;7898323831,55;2790093261,5;1188949274,46;1601143987.04
2018;4;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66835770118;51941559448;14894210670;8513069623;6381141047
2018;4;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;798944302;0;798944302;241229797;557714505
2018;4;1;830114921;COLOMBIA MOVIL  S.A ESP;44194136809;15543712486;28650424323;12765582967;15884841356
2018;4;1;800153993;COMUNICACION CELULAR S A COMCEL S A;181473781557,34;95468112189,34;86005669367,99;71066350226,2;14939319141.79
2018;4;2;800153993;COMUNICACION CELULAR S A COMCEL S A;179001542730,52;95134611228,52;83866931501,99;69676558696,32;14190372805.67
2018;4;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3060957950,42;0;3060957950,42;426198158,77;2634759791.65
2018;4;2;830114921;COLOMBIA MOVIL  S.A ESP;44748802188;24411583570;20337218618;9106958827;11230259791
2018;4;2;900389508;ALMACENES EXITO INVERSIONES S.A.S.;528049704;0;528049704;169504857;358544847
2018;4;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;64291820169;50234312734;14057507435;8385978845;5671528590
2018;4;2;830016046;AVANTEL S.A.S;10605791481,7;8032226917,2;2573564564,5;1099347032,34;1474217532.16
2018;4;2;900973532;SUMA MOVIL S.A.S.;560002,77;0;560002,77;156800,78;403201.99
2018;4;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6470630333;0;6470630333;1675547845,46;4795082487.54
2018;4;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;5011800867;3800629358;1211171508;63462977;1147708531
2018;4;3;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3090719544,67;0;3090719544,68;435277835,42;2655441709.26
2018;4;3;830114921;COLOMBIA MOVIL  S.A ESP;47817501821;25168938750;22648563071;7509183541;15139379530
2018;4;3;900973532;SUMA MOVIL S.A.S.;686446,99;0;686446,99;192205,16;494241.83
2018;4;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;832427639;0;832427639;395581169;436846470
2018;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;184179312752,13;93891095286,13;90288217465,99;74863880038,72;15424337427.27
2018;4;3;830016046;AVANTEL S.A.S;12292161437,65;8326393772,65;3965767665;1691997673,25;2273769991.75
2018;4;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4934791196;3602397891;1332393305;70202239;1262191066
2018;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;73363845833;57817801236;15546044597;8684923340;6861121257
2018;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;7033104537;0;7033104537;1777586506,91;5255518030.09
2019;1;1;830016046;AVANTEL S.A.S;13191074782,86;8402265067,38;4788809715,48;2059188177,66;2729621537.82
2019;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;177858805325,87;99475296351,87;78383508974;65429412980,39;12954095993.61
2019;1;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;4116570345,08;0;4116570345,09;589879367,13;3526690977.96
2019;1;1;900973532;SUMA MOVIL S.A.S.;620425,31;0;620425,32;192331,85;428093.47
2019;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;6327958975;0;6327958975;1590313391,93;4737645583.07
2019;1;1;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4503106095,32;3374370348,66;1128735746,66;56322145,14;1072413601.52
2019;1;1;830114921;COLOMBIA MOVIL  S.A ESP;46267996038;25726935743;20541060295;6847519825;13693540470
2019;1;1;900389508;ALMACENES EXITO INVERSIONES S.A.S.;739879574;0;739879575;350040814;389838761
2019;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;67286480935;53536179355;13750301580;8075137284;5675164296
2019;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;167253857610,94;99611625000,94;67642232610;56712778238,57;10929454371.43
2019;1;2;901162121;LOGISTICA FLASH COLOMBIA S.A.S;3614000670,99;0;3614000670,99;546749769,63;3067250901.36
2019;1;2;830114921;COLOMBIA MOVIL  S.A ESP;45397857967;27400567439;17997290528;5790072036;12207218492
2019;1;2;900973532;SUMA MOVIL S.A.S.;704168,07;0;704168,07;211250,42;492917.65
2019;1;2;830016046;AVANTEL S.A.S;12621348056,64;8081475396,8;4539872659,84;1952145243,73;2587727416.11
2019;1;2;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;4468573805,29;3545952215,57;922621589,72;43807091,51;878814498.21
